# Date: 20170517
# RBS Modification: sd2
# Shock Rate: 2.17Hz
# Purpose: Process shock data from 20170517
# This experiment was conducted by shocking E. coli cells in which all seven
# mechanosensitive channel genes were removed from the chromosome. A single
# copy of mscL was introduced into the chromosome with the RBS modification
# sd2. These cells were hypo-osmotically shocked by flowing LB broth
# lacking sodium chloride at a rate of 2.17Hz monitored by the presence of
# and osmo-sensitive dye. Cells were manually marked for survivorship.
# Survivors were defined as those cells which were able to undergo two division
# events after the shock had taken place.
survival,intensity,area,flow_rate,date,rbs,mean_bg,exposure_ms
False,463347.1391638219,32.512,2.17,20170517,sd2,365077.532455028,50
False,444324.47670553916,13.004800000000001,2.17,20170517,sd2,365077.532455028,50
False,420891.21406188013,21.8624,2.17,20170517,sd2,365077.532455028,50
True,415707.1681125235,6.4256,2.17,20170517,sd2,365077.532455028,50
True,466176.66821352136,6.1696,2.17,20170517,sd2,365077.532455028,50
True,466176.66821352136,6.1696,2.17,20170517,sd2,365077.532455028,50
False,447863.22944020625,7.6288,2.17,20170517,sd2,365804.5542996762,50
False,447863.22944020625,7.6288,2.17,20170517,sd2,365804.5542996762,50
False,447863.22944020625,7.6288,2.17,20170517,sd2,365804.5542996762,50
False,444471.885514946,14.8224,2.17,20170517,sd2,365804.5542996762,50
False,443615.0531007893,5.9904,2.17,20170517,sd2,365804.5542996762,50
True,447863.22944020625,7.6288,2.17,20170517,sd2,365804.5542996762,50
True,443615.0531007893,5.9904,2.17,20170517,sd2,365804.5542996762,50
False,547946.5999656328,4.7872,2.17,20170517,sd2,390216.01041453663,50
False,547946.5999656328,4.7872,2.17,20170517,sd2,390216.01041453663,50
False,485544.71159303567,5.043200000000001,2.17,20170517,sd2,390216.01041453663,50
False,474637.79998351034,13.568000000000001,2.17,20170517,sd2,390216.01041453663,50
False,474637.79998351034,13.568000000000001,2.17,20170517,sd2,390216.01041453663,50
True,489613.9912271856,16.8448,2.17,20170517,sd2,390216.01041453663,50
False,449695.52372152085,8.9856,2.17,20170517,sd2,355763.1045865221,50
False,389515.71730396984,4.5568,2.17,20170517,sd2,355763.1045865221,50
False,438676.7221057906,12.825600000000001,2.17,20170517,sd2,355763.1045865221,50
True,469334.0998822611,5.8624,2.17,20170517,sd2,355763.1045865221,50
True,473965.58889388747,7.7056000000000004,2.17,20170517,sd2,355763.1045865221,50
True,473965.58889388747,7.7056000000000004,2.17,20170517,sd2,355763.1045865221,50
True,426548.23311595083,8.4992,2.17,20170517,sd2,355763.1045865221,50
True,426548.23311595083,8.4992,2.17,20170517,sd2,355763.1045865221,50
True,438676.7221057906,12.825600000000001,2.17,20170517,sd2,355763.1045865221,50
True,438676.7221057906,12.825600000000001,2.17,20170517,sd2,355763.1045865221,50
True,446700.8606760474,6.1184,2.17,20170517,sd2,355763.1045865221,50
False,427015.6558222935,7.8848,2.17,20170517,sd2,359450.7426044176,50
False,403228.77852005063,4.2496,2.17,20170517,sd2,359450.7426044176,50
False,440619.4088285955,6.2464,2.17,20170517,sd2,355135.0213006378,50
False,415160.4008575685,6.3232,2.17,20170517,sd2,353825.246233665,50
False,415160.4008575685,6.3232,2.17,20170517,sd2,353825.246233665,50
False,386456.0828530318,8.7296,2.17,20170517,sd2,353825.246233665,50
True,386456.0828530318,8.7296,2.17,20170517,sd2,353825.246233665,50
False,476649.0487221733,7.680000000000001,2.17,20170517,sd2,380013.30329464754,50
